Date	AMZN	MSFT	NFLX	SPY
2010-12-17				
2011-01-01	169.63999938964844	22.105003356933594	30.582857131958008	105.90458679199219
2011-02-01	173.2899932861328	21.188278198242188	29.5242862701416	109.58344268798828
2011-02-15				
2011-03-01	180.1300048828125	20.359304428100586	33.968570709228516	109.12256622314453
2011-03-18				
2011-04-01	195.80999755859375	20.784290313720703	33.23857116699219	112.77069091796875
2011-05-01	196.69000244140625	20.054588317871094	38.68571472167969	111.50599670410156
2011-05-17				
2011-06-01	204.49000549316406	20.98509407043457	37.52714157104492	109.08411407470703
2011-06-17				
2011-07-01	222.52000427246094	22.11505889892578	37.998573303222656	107.43194580078125
2011-08-01	215.22999572753906	21.4693660736084	33.57285690307617	101.52578735351562
2011-08-16				
2011-09-01	216.22999572753906	20.215986251831055	16.181428909301758	93.99151611328125
2011-09-16				
2011-10-01	213.50999450683594	21.62923812866211	11.725714683532715	104.78978729248047
2011-11-01	192.2899932861328	20.776412963867188	9.218571662902832	104.36393737792969
2011-11-15				
2011-12-01	173.10000610351562	21.243825912475586	9.898571014404297	104.78978729248047
2011-12-16				
2012-01-01	194.44000244140625	24.165260314941406	17.171428680419922	110.34477996826172
2012-02-01	179.69000244140625	25.973772048950195	15.818571090698242	115.13433837890625
2012-02-14				
2012-03-01	202.50999450683594	26.57309913635254	16.43428611755371	118.3189697265625
2012-03-16				
2012-04-01	231.89999389648438	26.37540626525879	11.44857120513916	118.04417419433594
2012-05-01	212.91000366210938	24.044286727905273	9.062856674194336	110.95494079589844
2012-05-15				
2012-06-01	228.35000610351562	25.362825393676758	9.784285545349121	114.86247253417969
2012-06-15				
2012-07-01	233.3000030517578	24.4342098236084	8.121428489685059	116.82341003417969
2012-08-01	248.27000427246094	25.553525924682617	8.531428337097168	119.75011444091797
2012-08-14				
2012-09-01	254.32000732421875	24.838119506835938	7.7771430015563965	122.13397216796875
2012-09-21				
2012-10-01	232.88999938964844	23.819889068603516	11.319999694824219	120.55142974853516
2012-11-01	252.0500030517578	22.217437744140625	11.672857284545898	121.23371887207031
2012-11-13				
2012-12-01	250.8699951171875	22.475725173950195	13.227143287658691	121.45549011230469
2012-12-21				
